investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV004380,2024-01-09,120507,Redemption,413580,Gujarat,Surat,T30,36-45,Male,16.6,Mandate,Verified
INV001259,2024-01-09,120506,Lumpsum,290394,Telangana,Hyderabad,T30,26-35,Female,10.6,Mandate,Verified
INV000432,2024-01-09,100016,Lumpsum,208366,Maharashtra,Pune,T30,18-25,Female,6.7,UPI,Verified
INV000313,2024-01-09,119093,Lumpsum,92005,Tamil Nadu,Chennai,T30,18-25,Female,3.1,Mandate,Pending
INV002570,2024-01-09,149323,Lumpsum,497379,Punjab,Chandigarh,T30,36-45,Male,55.3,Mandate,Verified
INV004253,2024-01-09,120503,Lumpsum,307911,Rajasthan,Udaipur,B30,36-45,Male,42.3,UPI,Verified
INV004932,2024-01-09,120841,Lumpsum,352318,Tamil Nadu,Chennai,T30,26-35,Female,21.1,UPI,Verified
INV003973,2024-01-09,149322,Redemption,180481,Rajasthan,Jaipur,T30,26-35,Male,11.4,Cheque,Verified
INV001228,2024-01-09,118632,Redemption,199032,Karnataka,Bangalore,T30,36-45,Female,29.8,Mandate,Pending
INV004741,2024-01-09,120503,Lumpsum,312903,Telangana,Hyderabad,T30,26-35,Female,24.9,Cheque,Verified
INV000129,2024-01-09,148569,Lumpsum,172590,Punjab,Amritsar,B30,26-35,Female,21.4,UPI,Verified
INV004638,2024-01-09,118636,Lumpsum,429333,Delhi,New Delhi,T30,26-35,Male,6.3,Mandate,Verified
INV003485,2024-01-10,148569,Lumpsum,300613,Haryana,Gurugram,T30,36-45,Male,39.1,Net Banking,Verified
INV003803,2024-01-10,101206,Lumpsum,127751,Rajasthan,Jaipur,T30,26-35,Male,10.8,UPI,Verified
INV001680,2024-01-10,120503,Lumpsum,449350,Madhya Pradesh,Indore,T30,26-35,Male,22.8,Mandate,Verified
INV004717,2024-01-10,120841,Redemption,278427,Maharashtra,Nashik,B30,36-45,Female,12.6,Net Banking,Verified
INV004588,2024-01-10,118633,Lumpsum,262725,West Bengal,Kolkata,T30,46-55,Female,16.2,UPI,Verified
INV002790,2024-01-10,102886,Lumpsum,113021,Telangana,Hyderabad,T30,18-25,Male,4.8,Cheque,Verified
INV000009,2024-01-10,101207,Lumpsum,221876,Haryana,Gurugram,T30,26-35,Male,17.1,Cheque,Verified
INV003581,2024-01-10,102887,Lumpsum,25869,Tamil Nadu,Coimbatore,B30,56+,Male,15.3,Mandate,Verified
INV000360,2024-01-10,102887,Redemption,370882,Maharashtra,Mumbai,T30,36-45,Female,55.3,Net Banking,Verified
INV002935,2024-01-10,101208,Lumpsum,177507,Madhya Pradesh,Indore,T30,18-25,Male,5.6,Cheque,Verified
INV002416,2024-01-10,148569,Redemption,238540,Telangana,Hyderabad,T30,26-35,Female,15.2,Mandate,Pending
INV001745,2024-01-10,101206,Lumpsum,313454,Madhya Pradesh,Indore,T30,18-25,Male,7.3,Mandate,Verified
INV001981,2024-01-10,100033,Lumpsum,41523,Gujarat,Ahmedabad,T30,26-35,Male,19.4,UPI,Verified
INV000752,2024-01-10,100033,Redemption,181748,Punjab,Chandigarh,T30,46-55,Male,32.7,Mandate,Verified
INV002628,2024-01-10,148568,Lumpsum,348334,Uttar Pradesh,Agra,B30,26-35,Male,16.4,Mandate,Verified
INV002099,2024-01-10,102885,Lumpsum,197684,Tamil Nadu,Chennai,T30,36-45,Female,34.9,Mandate,Verified
INV001648,2024-01-10,119094,Redemption,364017,Telangana,Hyderabad,T30,46-55,Female,96.8,Mandate,Verified
INV001547,2024-01-10,120506,Redemption,332505,Tamil Nadu,Coimbatore,B30,36-45,Male,55.7,Cheque,Verified
INV004434,2024-01-10,149323,Lumpsum,366713,Gujarat,Surat,T30,46-55,Male,17.7,Net Banking,Verified
INV001769,2024-01-10,119095,Lumpsum,422150,Punjab,Chandigarh,T30,18-25,Male,7.4,Cheque,Verified
INV003198,2024-01-10,149324,Lumpsum,191311,Uttar Pradesh,Lucknow,T30,46-55,Female,37.0,UPI,Verified
INV001765,2024-01-10,125498,Lumpsum,489627,Uttar Pradesh,Kanpur,B30,46-55,Male,95.2,UPI,Verified
INV004600,2024-01-10,119095,Redemption,272996,West Bengal,Kolkata,T30,46-55,Female,35.5,Cheque,Verified
INV001885,2024-01-10,101206,Lumpsum,231186,Karnataka,Bangalore,T30,26-35,Male,18.8,Cheque,Verified
INV000711,2024-01-10,119094,Lumpsum,536709,Karnataka,Bangalore,T30,56+,Male,28.3,Net Banking,Verified
INV002782,2024-01-10,100016,Lumpsum,346937,Punjab,Chandigarh,T30,18-25,Male,3.7,Cheque,Verified
INV001333,2024-01-10,148569,Lumpsum,78411,Haryana,Faridabad,B30,26-35,Female,19.0,Cheque,Pending
INV004431,2024-01-10,119599,Redemption,35842,Tamil Nadu,Coimbatore,B30,26-35,Male,19.8,UPI,Verified
INV002471,2024-01-10,119120,Lumpsum,80721,Punjab,Chandigarh,T30,18-25,Male,3.1,Mandate,Verified
INV002635,2024-01-10,119093,Lumpsum,25827,Telangana,Hyderabad,T30,18-25,Male,3.8,Mandate,Verified
INV004038,2024-01-10,118636,Redemption,122534,Gujarat,Surat,T30,26-35,Female,24.6,UPI,Verified
INV000682,2024-01-10,118632,Lumpsum,423276,Delhi,New Delhi,T30,56+,Female,69.2,Net Banking,Verified
INV002831,2024-01-10,100016,Lumpsum,344971,Telangana,Hyderabad,T30,56+,Female,78.0,Net Banking,Verified
INV003403,2024-01-11,120841,Redemption,344953,Madhya Pradesh,Bhopal,B30,18-25,Male,6.3,Cheque,Verified
INV004018,2024-01-11,101208,Redemption,478549,Punjab,Chandigarh,T30,56+,Male,47.9,Mandate,Verified
INV003539,2024-01-11,118633,Lumpsum,489498,Rajasthan,Udaipur,B30,56+,Female,54.9,Net Banking,Verified
INV004270,2024-01-11,101206,Lumpsum,52867,Rajasthan,Udaipur,B30,18-25,Male,5.7,Mandate,Verified
INV003492,2024-01-11,148569,Redemption,350981,Gujarat,Ahmedabad,T30,36-45,Male,35.2,Mandate,Verified
INV000755,2024-01-11,118634,Lumpsum,248873,Uttar Pradesh,Agra,B30,26-35,Female,13.1,Net Banking,Verified
INV004961,2024-01-11,148569,Redemption,366253,West Bengal,Kolkata,T30,36-45,Male,15.0,UPI,Verified
INV000142,2024-01-11,149324,Lumpsum,145769,Uttar Pradesh,Lucknow,T30,26-35,Male,13.2,Cheque,Verified
INV003537,2024-01-11,100033,Lumpsum,131820,Punjab,Amritsar,B30,18-25,Male,3.7,Net Banking,Verified
INV001854,2024-01-11,149322,Lumpsum,490229,Uttar Pradesh,Kanpur,B30,46-55,Male,67.3,Net Banking,Verified
INV004344,2024-01-11,148569,Redemption,360347,Haryana,Faridabad,B30,26-35,Male,13.5,Net Banking,Verified
INV000532,2024-01-11,101207,Redemption,31942,Madhya Pradesh,Bhopal,B30,26-35,Male,9.0,Cheque,Verified
INV004353,2024-01-11,118635,Lumpsum,222986,Uttar Pradesh,Agra,B30,56+,Male,31.2,Cheque,Verified
INV002176,2024-01-11,119092,Lumpsum,400583,Haryana,Faridabad,B30,56+,Male,32.0,Mandate,Verified
INV001047,2024-01-11,149322,Lumpsum,475917,Tamil Nadu,Chennai,T30,56+,Female,78.8,Cheque,Verified
INV004388,2024-01-11,102885,Lumpsum,116845,Gujarat,Surat,T30,26-35,Female,10.3,Net Banking,Verified
INV002885,2024-01-11,125497,Lumpsum,45105,Delhi,Gurugram,T30,26-35,Male,23.4,Mandate,Verified
INV000566,2024-01-11,120506,Lumpsum,10380,Uttar Pradesh,Agra,B30,36-45,Male,18.2,Cheque,Verified
INV002344,2024-01-11,119095,Lumpsum,28178,Punjab,Chandigarh,T30,46-55,Female,92.9,Mandate,Verified
INV001863,2024-01-11,120503,Lumpsum,385999,Rajasthan,Jaipur,T30,36-45,Male,24.2,UPI,Verified
INV003797,2024-01-11,119552,Lumpsum,208518,Madhya Pradesh,Indore,T30,26-35,Male,6.6,Net Banking,Verified
INV003229,2024-01-11,119551,Redemption,44755,Maharashtra,Mumbai,T30,46-55,Female,64.4,Net Banking,Verified
INV001066,2024-01-11,100033,Lumpsum,205518,Haryana,Gurugram,T30,26-35,Male,23.2,Cheque,Verified
INV002545,2024-01-11,120504,Redemption,386932,Haryana,Faridabad,B30,36-45,Male,31.5,Net Banking,Verified
INV002594,2024-01-11,102887,Redemption,346681,Haryana,Gurugram,T30,26-35,Male,23.7,Net Banking,Pending
INV001170,2024-01-11,149323,Redemption,376526,Karnataka,Mysore,B30,36-45,Male,34.6,Mandate,Verified
INV004939,2024-01-11,120504,Lumpsum,567295,Punjab,Amritsar,B30,18-25,Male,4.7,Mandate,Verified
INV000540,2024-01-11,100033,Redemption,370304,Tamil Nadu,Coimbatore,B30,26-35,Female,10.4,Mandate,Verified
INV002090,2024-01-11,120505,Lumpsum,97909,Maharashtra,Mumbai,T30,26-35,Male,23.7,Cheque,Verified
INV001205,2024-01-11,119092,Lumpsum,271412,Madhya Pradesh,Bhopal,B30,26-35,Male,24.1,Cheque,Verified
INV002621,2024-01-11,120507,Redemption,65881,Uttar Pradesh,Agra,B30,26-35,Female,22.6,Cheque,Verified
INV000413,2024-01-11,120506,Lumpsum,445536,Haryana,Gurugram,T30,36-45,Female,49.8,UPI,Verified
INV004363,2024-01-11,149323,Lumpsum,445758,Delhi,Noida,T30,26-35,Male,20.5,Mandate,Verified
INV002613,2024-01-12,125497,Lumpsum,53948,Karnataka,Bangalore,T30,46-55,Female,44.3,Mandate,Verified
INV002045,2024-01-12,118632,Redemption,118396,Rajasthan,Jaipur,T30,18-25,Female,3.8,Net Banking,Pending
INV004544,2024-01-12,101206,Lumpsum,311066,Maharashtra,Mumbai,T30,36-45,Male,52.1,Mandate,Verified
INV000895,2024-01-12,149324,Lumpsum,441094,Rajasthan,Udaipur,B30,26-35,Male,19.5,UPI,Pending
INV004704,2024-01-12,120842,Lumpsum,392506,Delhi,New Delhi,T30,26-35,Male,23.1,Net Banking,Verified
INV002759,2024-01-12,125498,Lumpsum,394961,Delhi,Noida,T30,36-45,Male,44.6,Net Banking,Verified
INV003542,2024-01-12,120505,Redemption,360525,Telangana,Hyderabad,T30,26-35,Male,10.0,UPI,Verified
INV001375,2024-01-12,100033,Lumpsum,186485,Haryana,Gurugram,T30,18-25,Male,6.3,Mandate,Verified
INV003386,2024-01-12,102885,Lumpsum,289354,Haryana,Faridabad,B30,26-35,Male,16.8,UPI,Verified
INV000150,2024-01-12,148567,Lumpsum,77550,Karnataka,Mysore,B30,18-25,Male,3.5,Mandate,Verified
INV003160,2024-01-12,119120,Lumpsum,286436,Delhi,Gurugram,T30,26-35,Male,24.9,Mandate,Verified
INV000988,2024-01-12,119093,Lumpsum,259605,Rajasthan,Jaipur,T30,36-45,Male,28.7,Cheque,Verified
INV003860,2024-01-12,119599,Lumpsum,138013,Punjab,Chandigarh,T30,26-35,Male,20.4,Net Banking,Verified
INV003057,2024-01-12,100016,Redemption,280673,Punjab,Chandigarh,T30,18-25,Male,6.4,Cheque,Verified
INV004069,2024-01-12,118636,Lumpsum,391259,Delhi,Noida,T30,26-35,Male,21.8,Net Banking,Verified
INV000682,2024-01-12,119599,Redemption,374425,Delhi,New Delhi,T30,56+,Female,69.2,Net Banking,Verified
INV001822,2024-01-12,148567,Lumpsum,200359,Gujarat,Ahmedabad,T30,36-45,Male,59.6,Mandate,Verified
INV000840,2024-01-12,120506,Lumpsum,245323,Punjab,Chandigarh,T30,26-35,Male,15.3,Cheque,Verified
INV000631,2024-01-12,119551,Redemption,317359,Delhi,Noida,T30,36-45,Female,48.6,Cheque,Verified
INV000290,2024-01-12,118634,Redemption,147815,Punjab,Chandigarh,T30,26-35,Male,17.9,UPI,Verified
INV000175,2024-01-12,119598,Lumpsum,96132,Karnataka,Bangalore,T30,26-35,Male,17.3,Cheque,Verified
INV004005,2024-01-12,149324,Redemption,166360,West Bengal,Kolkata,T30,26-35,Male,11.0,UPI,Verified
INV001466,2024-01-12,102887,Lumpsum,309222,Delhi,Noida,T30,46-55,Female,20.3,UPI,Verified
INV001418,2024-01-13,119095,Lumpsum,288021,Delhi,Noida,T30,36-45,Male,39.2,Cheque,Verified
INV001404,2024-01-13,125497,Lumpsum,284280,West Bengal,Kolkata,T30,46-55,Male,56.2,UPI,Verified
INV001433,2024-01-13,149324,Lumpsum,308296,West Bengal,Kolkata,T30,26-35,Male,10.9,UPI,Verified
INV004739,2024-01-13,102886,Lumpsum,413324,Delhi,Gurugram,T30,18-25,Male,3.2,Mandate,Verified
INV001717,2024-01-13,102886,Redemption,353014,Karnataka,Mysore,B30,26-35,Male,23.2,Mandate,Verified
INV001020,2024-01-13,101206,Lumpsum,223108,Maharashtra,Mumbai,T30,26-35,Female,13.5,Mandate,Verified
INV004856,2024-01-13,120507,Lumpsum,318735,Maharashtra,Mumbai,T30,36-45,Male,54.3,UPI,Verified
INV004653,2024-01-13,119093,Redemption,308702,Rajasthan,Jaipur,T30,46-55,Female,32.2,Net Banking,Verified
INV003158,2024-01-13,118633,Redemption,487726,Karnataka,Mysore,B30,26-35,Male,21.1,Net Banking,Verified
INV000415,2024-01-13,119095,Lumpsum,119316,Maharashtra,Pune,T30,36-45,Female,20.3,UPI,Verified
INV004292,2024-01-13,120504,Redemption,152985,Uttar Pradesh,Kanpur,B30,26-35,Male,13.0,UPI,Verified
INV003146,2024-01-13,100025,Lumpsum,399994,Rajasthan,Udaipur,B30,26-35,Male,20.2,Net Banking,Verified
INV003373,2024-01-13,125498,Redemption,443338,Gujarat,Surat,T30,56+,Male,62.9,UPI,Verified
INV000552,2024-01-13,102887,Redemption,102052,Uttar Pradesh,Lucknow,T30,36-45,Female,35.8,Mandate,Verified
INV004230,2024-01-13,102885,Redemption,125315,Karnataka,Bangalore,T30,18-25,Female,7.4,Mandate,Verified
INV004959,2024-01-13,118636,Lumpsum,432325,Delhi,New Delhi,T30,18-25,Female,5.8,Net Banking,Verified
INV003065,2024-01-13,119093,Lumpsum,425066,Uttar Pradesh,Kanpur,B30,46-55,Male,27.9,Cheque,Verified
INV003312,2024-01-13,100016,Lumpsum,247986,Maharashtra,Mumbai,T30,26-35,Male,7.9,UPI,Verified
INV004223,2024-01-13,120844,Lumpsum,190795,Uttar Pradesh,Agra,B30,36-45,Female,49.3,UPI,Verified
INV003573,2024-01-14,119551,Redemption,280396,Gujarat,Surat,T30,36-45,Male,51.8,Cheque,Verified
INV000253,2024-01-14,118632,Lumpsum,380067,Delhi,New Delhi,T30,26-35,Female,7.2,Mandate,Verified
INV002942,2024-01-14,119095,Lumpsum,43056,Delhi,Noida,T30,36-45,Male,27.8,UPI,Verified
INV004539,2024-01-14,125498,Lumpsum,172640,Haryana,Faridabad,B30,26-35,Male,18.0,Cheque,Verified
INV002142,2024-01-14,120503,Lumpsum,377263,Tamil Nadu,Chennai,T30,18-25,Male,3.6,Net Banking,Verified
INV001252,2024-01-14,148569,Redemption,53866,Rajasthan,Jaipur,T30,26-35,Male,16.0,Mandate,Verified
INV002843,2024-01-14,120844,Redemption,130159,Haryana,Faridabad,B30,26-35,Male,11.8,Cheque,Verified
INV001397,2024-01-14,125497,Lumpsum,416815,Delhi,New Delhi,T30,26-35,Male,20.8,Cheque,Verified
INV002500,2024-01-14,102885,Lumpsum,276324,Delhi,New Delhi,T30,26-35,Male,14.7,Net Banking,Verified
INV003399,2024-01-14,101208,Redemption,479186,Telangana,Hyderabad,T30,26-35,Female,16.0,UPI,Verified
INV000211,2024-01-14,119095,Lumpsum,171856,Punjab,Chandigarh,T30,26-35,Male,17.0,Net Banking,Verified
INV004495,2024-01-14,118635,Redemption,115605,Punjab,Amritsar,B30,36-45,Female,24.4,Mandate,Verified
INV002911,2024-01-14,120506,Lumpsum,315721,Gujarat,Surat,T30,26-35,Male,24.1,Mandate,Verified
INV004482,2024-01-14,119120,Lumpsum,261875,Uttar Pradesh,Kanpur,B30,18-25,Female,6.8,Net Banking,Verified
INV003766,2024-01-14,119552,Lumpsum,225256,West Bengal,Kolkata,T30,36-45,Male,52.3,Cheque,Verified
INV001977,2024-01-14,101207,Redemption,340055,Punjab,Amritsar,B30,18-25,Female,3.3,Mandate,Verified
INV003366,2024-01-14,148568,Lumpsum,485715,Madhya Pradesh,Bhopal,B30,18-25,Male,3.3,Mandate,Verified
INV003810,2024-01-14,102885,Redemption,441808,Maharashtra,Nashik,B30,26-35,Male,24.7,Net Banking,Verified
INV004030,2024-01-14,120842,Lumpsum,54035,Uttar Pradesh,Lucknow,T30,18-25,Female,4.4,Net Banking,Verified
INV000471,2024-01-14,101206,Lumpsum,398977,West Bengal,Kolkata,T30,18-25,Male,4.2,UPI,Verified
INV002714,2024-01-14,120503,Lumpsum,237833,West Bengal,Kolkata,T30,46-55,Male,65.7,Mandate,Pending
INV002868,2024-01-14,148568,Redemption,257574,Gujarat,Ahmedabad,T30,26-35,Female,24.7,UPI,Verified
INV002003,2024-01-14,125498,Redemption,157057,Delhi,New Delhi,T30,26-35,Female,20.1,Net Banking,Verified
INV002003,2024-01-14,120503,Redemption,271129,Delhi,New Delhi,T30,26-35,Female,20.1,Net Banking,Verified
INV003189,2024-01-14,120503,Lumpsum,82411,Tamil Nadu,Chennai,T30,36-45,Female,44.6,Net Banking,Verified
INV002187,2024-01-14,102885,Lumpsum,400717,Tamil Nadu,Chennai,T30,36-45,Male,15.0,Net Banking,Verified
INV001300,2024-01-14,100016,Lumpsum,453082,Uttar Pradesh,Agra,B30,36-45,Female,53.8,Cheque,Verified
INV003797,2024-01-14,119598,Lumpsum,379407,Madhya Pradesh,Indore,T30,26-35,Male,6.6,Mandate,Verified
INV001985,2024-01-14,120506,Redemption,25673,Gujarat,Surat,T30,36-45,Male,46.6,Cheque,Verified
INV001365,2024-01-14,101208,Redemption,392668,Tamil Nadu,Coimbatore,B30,36-45,Male,25.3,Net Banking,Verified
INV004593,2024-01-14,125497,Lumpsum,343193,Punjab,Amritsar,B30,26-35,Male,13.7,Cheque,Verified
INV001651,2024-01-14,119551,Redemption,6684,Gujarat,Ahmedabad,T30,18-25,Male,4.1,Net Banking,Verified
INV004254,2024-01-14,119093,Lumpsum,336976,Madhya Pradesh,Bhopal,B30,36-45,Male,58.3,UPI,Verified
INV001631,2024-01-15,120844,Lumpsum,138775,Haryana,Faridabad,B30,36-45,Male,55.9,Cheque,Verified
INV002348,2024-01-15,120842,Redemption,271794,Uttar Pradesh,Agra,B30,26-35,Male,13.4,Net Banking,Verified
INV001557,2024-01-15,119120,Lumpsum,11887,Haryana,Gurugram,T30,26-35,Female,10.5,UPI,Pending
INV001846,2024-01-15,102886,Lumpsum,329051,Uttar Pradesh,Kanpur,B30,56+,Male,72.3,Mandate,Verified
INV000261,2024-01-15,119552,Redemption,489019,Gujarat,Ahmedabad,T30,18-25,Male,3.5,UPI,Verified
INV002232,2024-01-15,120844,Redemption,261477,Karnataka,Bangalore,T30,26-35,Female,16.9,Cheque,Verified
INV001036,2024-01-15,120506,Lumpsum,344823,Punjab,Chandigarh,T30,46-55,Female,40.5,Net Banking,Verified
INV003739,2024-01-15,118633,Lumpsum,190275,Gujarat,Surat,T30,46-55,Female,81.0,Cheque,Verified
INV004912,2024-01-15,100016,Redemption,227454,West Bengal,Kolkata,T30,18-25,Male,6.4,Mandate,Verified
INV000006,2024-01-15,149323,Lumpsum,325595,Madhya Pradesh,Bhopal,B30,46-55,Female,43.0,Cheque,Verified
INV004616,2024-01-15,100025,Lumpsum,147660,West Bengal,Kolkata,T30,26-35,Female,18.1,Net Banking,Verified
INV004151,2024-01-15,120506,Lumpsum,417730,Karnataka,Mysore,B30,26-35,Male,21.6,Mandate,Pending
INV003688,2024-01-15,118633,Lumpsum,18336,Telangana,Hyderabad,T30,56+,Male,12.1,Cheque,Pending
INV003219,2024-01-15,119120,Redemption,389517,Maharashtra,Pune,T30,46-55,Male,57.8,UPI,Verified
INV002805,2024-01-15,120504,Redemption,63924,Maharashtra,Mumbai,T30,26-35,Female,14.5,UPI,Verified
INV002932,2024-01-15,118634,Redemption,380616,Haryana,Gurugram,T30,36-45,Female,28.4,Cheque,Verified
INV004887,2024-01-15,148568,Lumpsum,471491,Gujarat,Surat,T30,56+,Female,79.4,Cheque,Verified
INV000761,2024-01-15,148568,Lumpsum,250576,Rajasthan,Udaipur,B30,18-25,Female,7.5,Mandate,Verified
INV001534,2024-01-16,148567,Redemption,519314,Tamil Nadu,Coimbatore,B30,36-45,Male,26.5,Cheque,Verified
INV004997,2024-01-16,101207,Redemption,312957,Tamil Nadu,Coimbatore,B30,36-45,Female,54.3,UPI,Verified
INV004605,2024-01-16,120507,Lumpsum,436022,Maharashtra,Nashik,B30,36-45,Male,17.8,Net Banking,Verified
INV004467,2024-01-16,119095,Redemption,353750,Tamil Nadu,Chennai,T30,46-55,Male,52.4,UPI,Pending
INV001433,2024-01-16,148569,Lumpsum,139261,West Bengal,Kolkata,T30,26-35,Male,10.9,Mandate,Verified
INV001721,2024-01-16,120841,Redemption,468986,Punjab,Amritsar,B30,26-35,Male,10.8,UPI,Verified
INV000523,2024-01-16,101206,Redemption,51499,West Bengal,Kolkata,T30,36-45,Male,13.1,Net Banking,Verified
INV003105,2024-01-16,125498,Redemption,70650,Rajasthan,Jaipur,T30,18-25,Female,6.0,UPI,Verified
INV002206,2024-01-16,125497,Lumpsum,324696,Tamil Nadu,Chennai,T30,18-25,Male,7.7,UPI,Verified
INV002420,2024-01-16,119095,Lumpsum,232210,Karnataka,Mysore,B30,26-35,Female,6.4,Mandate,Pending
INV002752,2024-01-16,120843,Lumpsum,32885,Rajasthan,Udaipur,B30,26-35,Male,20.1,Net Banking,Verified
INV002596,2024-01-16,119551,Lumpsum,264928,Maharashtra,Pune,T30,26-35,Male,16.2,UPI,Verified
INV002633,2024-01-16,100025,Lumpsum,421984,Karnataka,Bangalore,T30,26-35,Female,8.1,Net Banking,Verified
INV000421,2024-01-16,120503,Lumpsum,208513,Tamil Nadu,Chennai,T30,36-45,Male,31.9,UPI,Verified
INV004972,2024-01-16,101208,Lumpsum,400361,Uttar Pradesh,Lucknow,T30,18-25,Male,4.0,Cheque,Verified
INV004695,2024-01-16,120506,Redemption,137179,Gujarat,Ahmedabad,T30,26-35,Female,14.3,Net Banking,Verified
INV002143,2024-01-16,119120,Lumpsum,97403,Uttar Pradesh,Lucknow,T30,26-35,Male,11.8,UPI,Pending
INV004446,2024-01-16,118636,Lumpsum,75970,West Bengal,Kolkata,T30,26-35,Male,14.8,UPI,Verified
INV000324,2024-01-16,102887,Lumpsum,29241,West Bengal,Kolkata,T30,26-35,Male,8.0,UPI,Verified
INV003325,2024-01-16,119599,Lumpsum,28481,Haryana,Faridabad,B30,26-35,Male,17.3,Cheque,Verified
INV003675,2024-01-16,102885,Lumpsum,154530,West Bengal,Kolkata,T30,56+,Male,63.9,Cheque,Verified
INV001198,2024-01-16,120844,Redemption,481961,Maharashtra,Mumbai,T30,26-35,Female,20.4,Mandate,Pending
INV004701,2024-01-16,119551,Redemption,53070,Haryana,Gurugram,T30,26-35,Male,7.3,Mandate,Verified
INV003888,2024-01-16,149323,Lumpsum,269108,Telangana,Hyderabad,T30,56+,Female,8.6,UPI,Verified
INV003077,2024-01-16,119120,Redemption,158057,Tamil Nadu,Coimbatore,B30,18-25,Female,4.6,Net Banking,Pending
INV002735,2024-01-17,119093,Lumpsum,413752,Tamil Nadu,Coimbatore,B30,18-25,Female,7.6,Mandate,Verified
INV004231,2024-01-17,119092,Redemption,402802,West Bengal,Kolkata,T30,56+,Male,17.5,UPI,Pending
INV001045,2024-01-17,120506,Lumpsum,471797,Punjab,Chandigarh,T30,36-45,Female,45.5,UPI,Verified
INV001612,2024-01-17,118636,Lumpsum,177998,Haryana,Gurugram,T30,26-35,Female,12.0,Cheque,Verified
INV002400,2024-01-17,100025,Lumpsum,360777,Punjab,Chandigarh,T30,36-45,Male,15.5,Net Banking,Verified
INV001385,2024-01-17,119598,Lumpsum,180728,Tamil Nadu,Chennai,T30,26-35,Male,13.7,Mandate,Verified
INV003574,2024-01-17,120506,Redemption,462002,Haryana,Faridabad,B30,46-55,Male,48.4,Cheque,Verified
INV000891,2024-01-17,120506,Lumpsum,107578,Gujarat,Surat,T30,26-35,Male,20.9,UPI,Verified
INV003552,2024-01-17,120503,Lumpsum,270675,Gujarat,Surat,T30,26-35,Male,17.0,Net Banking,Verified
INV001156,2024-01-17,120844,Lumpsum,42654,Madhya Pradesh,Indore,T30,56+,Female,58.8,Mandate,Verified
INV004791,2024-01-17,102886,Lumpsum,11792,Telangana,Hyderabad,T30,18-25,Female,4.6,UPI,Verified
INV000706,2024-01-17,148567,Lumpsum,194240,Telangana,Hyderabad,T30,26-35,Female,7.3,UPI,Verified
INV003691,2024-01-17,120842,Redemption,274289,Haryana,Faridabad,B30,18-25,Male,3.1,Mandate,Verified
INV004633,2024-01-17,101207,Redemption,48527,Telangana,Hyderabad,T30,18-25,Female,4.9,Net Banking,Verified
INV000303,2024-01-17,149324,Lumpsum,174144,West Bengal,Kolkata,T30,18-25,Female,5.0,Net Banking,Verified
INV001411,2024-01-17,120843,Lumpsum,260319,Delhi,Gurugram,T30,26-35,Female,7.1,UPI,Verified
INV000988,2024-01-17,118634,Lumpsum,555388,Rajasthan,Jaipur,T30,36-45,Male,28.7,Mandate,Verified
INV000019,2024-01-17,119598,Lumpsum,180938,Gujarat,Ahmedabad,T30,18-25,Female,5.1,Mandate,Verified
INV003579,2024-01-17,120507,Redemption,295544,West Bengal,Kolkata,T30,18-25,Male,4.6,Cheque,Verified
INV000030,2024-01-17,119094,Lumpsum,571973,Delhi,Noida,T30,18-25,Female,5.1,Net Banking,Verified
INV000585,2024-01-18,148568,Lumpsum,36431,Telangana,Hyderabad,T30,46-55,Female,47.0,UPI,Verified
INV001098,2024-01-18,120506,Redemption,230310,Tamil Nadu,Coimbatore,B30,36-45,Male,57.1,UPI,Verified
INV003033,2024-01-18,101206,Lumpsum,198398,Gujarat,Ahmedabad,T30,36-45,Male,17.3,Mandate,Verified
INV004397,2024-01-18,101206,Lumpsum,210482,Maharashtra,Nashik,B30,18-25,Male,7.5,UPI,Verified
INV004110,2024-01-18,100016,Lumpsum,127792,West Bengal,Kolkata,T30,18-25,Male,5.5,Mandate,Verified
